# Date(dd.mm.yyyy) 26.10.2015 : Prices at Elspot
#
# Data type(ST);Time made(Hour:Min);Date made(dd.mm.yyyy)
# Data type(PR);Code(SO,SF);Year;Week;Day of week(1..7);Date(dd.mm.yyyy);Area;Currency;Hour1;Hour2;Hour3A;Hour3B;Hour4;Hour5;Hour6;Hour7;Hour8;Hour9;Hour10;Hour11;Hour12;Hour13;Hour14;Hour15;Hour16;Hour17;Hour18;Hour19;Hour20;Hour21;Hour22;Hour23;Hour24;Average
# Data type(AL);Total number of lines in the file.
#
ST;16:00;25.10.2015
PR;SP;2015;44;1;26.10.2015;DK1;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;479,08;482,32;453,94;379,25;370,01;328,41;303,92;333,59;333,68;449,13;496,73;508,38;317,05;242,08;235,33;231,27;222,02;324,49
PR;SP;2015;44;1;26.10.2015;DK2;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;479,08;482,32;453,94;379,25;370,01;328,41;303,92;333,59;405,69;449,13;496,73;508,38;383,60;312,42;235,33;231,27;222,02;333,19
PR;SP;2015;44;1;26.10.2015;EE;NOK;225,07;222,30;222,58;;225,54;232,38;256,69;260,48;479,08;482,32;453,94;379,25;370,01;328,41;318,06;333,59;333,68;449,13;496,73;508,38;317,05;318,25;318,15;259,18;222,02;333,84
PR;SP;2015;44;1;26.10.2015;FI;NOK;225,07;222,30;222,58;;225,54;232,38;256,69;260,48;479,08;482,32;453,94;379,25;370,01;328,41;318,06;333,59;333,68;449,13;496,73;508,38;317,05;242,08;235,33;231,27;222,02;326,06
PR;SP;2015;44;1;26.10.2015;FRE;NOK;225,07;222,30;222,58;;;;;;;;;;;;;;;;;;;242,08;235,33;231,27;222,02;228,66
PR;SP;2015;44;1;26.10.2015;LT;NOK;225,07;222,30;222,58;;225,54;232,38;336,18;531,49;531,77;531,95;531,86;531,77;531,86;531,77;531,95;531,86;531,86;532,04;532,04;531,86;531,67;509,03;444,23;259,18;222,02;431,01
PR;SP;2015;44;1;26.10.2015;LV;NOK;225,07;222,30;222,58;;225,54;232,38;336,18;531,49;531,77;531,95;531,86;531,77;531,86;531,77;531,95;531,86;531,86;532,04;532,04;531,86;531,67;509,03;444,23;259,18;222,02;431,01
PR;SP;2015;44;1;26.10.2015;NO1;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;248,92;246,43;249,11;244,21;244,39;242,17;241,34;239,96;239,68;239,03;241,34;243,19;243,38;241,90;240,79;235,33;231,27;222,02;237,41
PR;SP;2015;44;1;26.10.2015;NO2;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;248,92;246,43;249,11;244,21;244,39;242,17;241,34;239,96;239,68;239,03;241,34;243,19;243,38;241,90;240,79;235,33;231,27;222,02;237,41
PR;SP;2015;44;1;26.10.2015;NO3;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;316,49;319,36;285,71;275,64;267,59;267,22;265,93;263,90;259,09;257,24;250,22;244,49;239,77;242,08;235,33;231,27;222,02;252,70
PR;SP;2015;44;1;26.10.2015;NO4;NOK;213,24;212,23;211,95;;211,95;212,23;212,87;214,35;220,18;222,21;222,95;222,21;221,01;218,88;219,34;219,53;219,99;220,36;220,45;220,18;219,71;217,49;216,85;216,02;214,91;217,55
PR;SP;2015;44;1;26.10.2015;NO5;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;248,92;246,43;249,11;244,21;244,39;242,17;241,34;239,96;239,68;239,03;241,34;243,19;243,38;241,90;240,79;235,33;231,27;222,02;237,41
PR;SP;2015;44;1;26.10.2015;SE1;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;321,85;337,01;351,15;366,50;345,79;328,41;303,92;272,68;273,69;266,21;250,22;244,49;239,77;242,08;235,33;231,27;222,02;268,91
PR;SP;2015;44;1;26.10.2015;SE2;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;321,85;337,01;351,15;366,50;345,79;328,41;303,92;272,68;273,69;266,21;250,22;244,49;239,77;242,08;235,33;231,27;222,02;268,91
PR;SP;2015;44;1;26.10.2015;SE3;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;479,08;482,32;453,94;379,25;370,01;328,41;303,92;333,59;333,68;449,13;496,73;508,38;317,05;242,08;235,33;231,27;222,02;324,49
PR;SP;2015;44;1;26.10.2015;SE4;NOK;225,07;222,30;222,58;;225,54;232,38;235,61;257,98;479,08;482,32;453,94;379,25;370,01;328,41;303,92;333,59;405,69;449,13;496,73;508,38;383,60;312,42;235,33;231,27;222,02;333,19
PR;SP;2015;44;1;26.10.2015;DK1;SEK;227,92;225,11;225,39;;228,38;235,31;238,59;261,24;485,13;488,40;459,67;384,04;374,68;332,56;307,76;337,80;337,90;454,80;503,01;514,80;321,05;245,14;238,31;234,19;224,83;328,58
PR;SP;2015;44;1;26.10.2015;DK2;SEK;227,92;225,11;225,39;;228,38;235,31;238,59;261,24;485,13;488,40;459,67;384,04;374,68;332,56;307,76;337,80;410,81;454,80;503,01;514,80;388,44;316,37;238,31;234,19;224,83;337,40
PR;SP;2015;44;1;26.10.2015;EE;SEK;227,92;225,11;225,39;;228,38;235,31;259,93;263,76;485,13;488,40;459,67;384,04;374,68;332,56;322,08;337,80;337,90;454,80;503,01;514,80;321,05;322,26;322,17;262,45;224,83;338,06
